ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0071900,regulation of protein serine/threonine kinase activity,46/1145,374/18112,1.1474140813587384e-5,8.124251410205897e-4,6.198098144233082e-4,312299/286993/113984/312781/24176/499285/29434/310131/25675/116667/64033/498709/64566/24954/310552/100362634/361261/300980/24323/78969/316539/60391/294053/315291/306141/445442/117273/25235/315760/297682/29431/140447/24525/24205/362485/116546/500715/24628/64030/24483/54226/683206/24708/29219/24592/81507,46
GO:1901653,cellular response to peptide,54/1145,466/18112,1.1857198311364861e-5,8.272857628773918e-4,6.311471780894655e-4,100361294/25154/360949/24176/84006/64033/25261/24654/24954/287659/266688/25696/24498/24881/24323/293056/58834/170845/316539/25167/116554/58954/114514/300339/282546/24418/301020/25235/114767/29716/29152/29431/303088/299156/24888/24205/25399/290537/171116/309135/171337/24628/54278/25537/25435/24483/54226/24790/308666/24514/24708/25125/84353/64709,54
GO:0030098,lymphocyte differentiation,50/1145,420/18112,1.1968998291715622e-5,8.272857628773918e-4,6.311471780894655e-4,312299/287287/304947/298210/499285/24493/29434/361712/25697/25325/60445/287673/300649/300807/362736/353227/24498/24881/313438/100362347/311332/29147/289026/304883/315987/314423/81647/84010/117273/361400/85384/499745/56718/24205/85471/679028/361103/501052/361391/312478/64030/297480/63835/24908/301173/25125/291100/500616/25406/84353,50
GO:0001837,epithelial to mesenchymal transition,25/1145,154/18112,1.2339178268252505e-5,8.359273771619545e-4,6.37739979168103e-4,312299/312781/64566/29146/310552/24498/24323/116490/79558/316539/303946/85489/306141/114514/56718/25694/680155/140586/85471/679028/312478/25537/50554/296072/84353,25
GO:0016055,Wnt signaling pathway,51/1145,432/18112,1.2381976306567016e-5,8.359273771619545e-4,6.37739979168103e-4,286994/500762/312781/364952/360606/64566/287357/25094/497961/310552/361261/24881/24323/679693/363126/171548/500863/289026/304883/25565/361245/100310845/192270/78974/59075/501097/65157/499745/298555/312451/362325/308896/140586/116680/29657/24205/85471/679028/365468/114107/116549/54226/306007/116477/27080/683206/78973/311622/25406/361217/84353,51
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,47/1145,387/18112,1.2916707246129045e-5,8.620046238048878e-4,6.576346532572416e-4,307376/29263/114208/307251/117140/360606/302822/84352/116667/100360307/245921/64566/25261/497961/310552/170842/24881/79558/500485/83823/25639/306141/445442/81647/29577/298744/102553587/680066/29152/293135/680712/498642/679028/365894/361103/290537/24514/300032/301285/294930/81735/192269/50554/25125/296072/81507/313757,47
GO:0048708,astrocyte differentiation,18/1145,91/18112,1.3100022226990708e-5,8.643037392035007e-4,6.593886786025946e-4,81732/298894/29386/25273/316539/304883/266729/192270/29577/84010/114125/64521/140586/24525/116590/54226/25125/24592,18
GO:0060560,developmental growth involved in morphogenesis,38/1145,288/18112,1.349549030474359e-5,8.803911989813628e-4,6.716620130379779e-4,83572/312213/29254/81732/312781/364952/29386/310738/64566/25595/301346/24225/310552/25273/24323/291553/315996/679693/170845/303206/25716/306141/114523/84394/114514/171287/361764/50622/29431/360921/140586/365468/363058/54226/497198/308666/361065/84353,38
GO:0198738,cell-cell signaling by wnt,51/1145,435/18112,1.497968280337292e-5,9.663559817375906e-4,7.372456752817925e-4,286994/500762/312781/364952/360606/64566/287357/25094/497961/310552/361261/24881/24323/679693/363126/171548/500863/289026/304883/25565/361245/100310845/192270/78974/59075/501097/65157/499745/298555/312451/362325/308896/140586/116680/29657/24205/85471/679028/365468/114107/116549/54226/306007/116477/27080/683206/78973/311622/25406/361217/84353,51
GO:0002363,alpha-beta T cell lineage commitment,8/1145,20/18112,1.5806803780517646e-5,0.0010000311993033843,7.629369412166437e-4,287287/25697/24498/117273/56718/312478/25125/291100,8
GO:0018209,peptidyl-serine modification,43/1145,345/18112,1.5846171260060516e-5,0.0010000311993033843,7.629369412166437e-4,306404/361696/298210/84006/310738/308113/310131/293294/116667/64566/79214/497961/24225/306764/310552/24498/363984/304074/303206/116554/100362347/60391/306141/56718/316023/29431/113907/301434/298534/207122/116590/24628/116549/25537/54226/116477/29219/310698/311349/301173/500826/311622/25406,43
GO:0050768,negative regulation of neurogenesis,26/1145,166/18112,1.604161826424421e-5,0.0010014799531419558,7.64042214555061e-4,81732/298894/29386/500562/64566/25261/25595/301346/24225/306548/315996/303206/114523/266729/29577/114125/309095/171287/361764/360921/171086/361596/24592/81507/84353/313757,26
GO:0003151,outflow tract morphogenesis,17/1145,84/18112,1.650877581750343e-5,0.001015444772347726,7.746961586089221e-4,499497/314930/312781/64566/29146/310552/24323/312652/85489/445442/81647/29577/29358/679028/50554/81507/84353,17
GO:0043388,positive regulation of DNA binding,14/1145,60/18112,1.678869208636474e-5,0.001015444772347726,7.746961586089221e-4,24242/24244/50663/310738/293294/85489/29577/295357/85471/24514/24708/291100/84353/313757,14
GO:0071902,positive regulation of protein serine/threonine kinase activity,32/1145,227/18112,1.6789992791143936e-5,0.001015444772347726,7.746961586089221e-4,312299/286993/24176/499285/29434/310131/116667/64033/498709/64566/24954/361261/24323/316539/60391/315291/306141/445442/117273/25235/315760/29431/140447/24525/116546/500715/24628/64030/24483/54226/29219/81507,32
GO:0061138,morphogenesis of a branching epithelium,32/1145,228/18112,1.8373503786208607e-5,0.001081919488601085,8.254105930404781e-4,314850/286994/25154/304947/312781/311331/298894/64566/25325/84584/310552/25273/24498/24881/24323/290905/79558/311332/500863/312652/498819/306141/361400/499745/29431/140586/24525/24628/50554/311622/25406/84353,32
GO:0003231,cardiac ventricle development,24/1145,148/18112,1.8634507209801667e-5,0.001081919488601085,8.254105930404781e-4,314850/499497/314930/312781/25654/64566/29146/310552/59112/362736/686412/79558/311332/25639/498819/29577/85471/679028/79428/362051/25665/304514/50554/81507,24
GO:0030010,establishment of cell polarity,24/1145,148/18112,1.8634507209801667e-5,0.001081919488601085,8.254105930404781e-4,83572/84006/310131/308003/64566/25595/300649/170845/78961/306141/252858/29577/117273/65157/29431/360921/85471/307128/306576/171337/367171/300289/79121/171296,24
GO:0120161,regulation of cold-induced thermogenesis,24/1145,148/18112,1.8634507209801667e-5,0.001081919488601085,8.254105930404781e-4,24684/116553/286994/287287/25645/81660/298992/24176/25261/304135/291406/291567/29657/24205/679028/24925/25339/312670/24514/83516/24708/312440/301173/291100,24
GO:0021795,cerebral cortex cell migration,13/1145,53/18112,1.883195287792156e-5,0.0010825576080120058,8.2589742272323e-4,83572/312781/300948/287659/288042/170845/266729/84394/117273/317268/361103/360459/84353,13
GO:0010977,negative regulation of neuron projection development,26/1145,168/18112,1.9904802467911475e-5,0.0011330125796930786,8.643901835394375e-4,310753/83572/81732/64566/116647/25595/301346/60445/315996/316539/303206/361585/114523/266729/29577/117273/171287/361764/360921/679028/114107/25418/79121/301575/81735/171086,26
GO:0048639,positive regulation of developmental growth,31/1145,219/18112,2.082792526139977e-5,0.0011740479035697773,8.956965712822712e-4,499497/24413/83572/314930/24176/29386/310738/24654/24954/24225/25273/24323/291553/170845/25716/114523/84394/84010/56718/25235/50622/29431/360921/317268/679028/24925/116590/24483/308666/304514/81507,31
GO:0007519,skeletal muscle tissue development,30/1145,209/18112,2.1449602472227794e-5,0.0011974653072476403,9.135620162260583e-4,499497/114208/113984/24176/301676/25675/25273/497078/79558/64619/690286/85489/366360/84010/117273/361400/29619/680066/29152/680712/29657/362219/24483/282635/297480/24708/361065/24592/84353/313757,30
GO:0031346,positive regulation of cell projection organization,52/1145,453/18112,2.2203316848708844e-5,0.0011980971072451038,9.14044024745254e-4,312299/83572/312213/114208/362873/81732/312781/84006/360606/310738/306941/64566/116647/24225/296374/117258/501841/307302/266688/25696/24498/24881/293056/313438/289733/170845/316539/83788/307390/304883/312652/292732/117242/114523/84394/56718/499022/306873/29152/29431/360921/24205/306451/25248/171116/25418/25435/64030/308666/311349/361092/24592,52
GO:0071772,response to BMP,28/1145,189/18112,2.2223436920673554e-5,0.0011980971072451038,9.14044024745254e-4,29263/114208/307251/117140/311331/360606/100360307/64566/25261/310552/170842/24881/79558/500485/294809/81647/29577/298744/680066/680712/85471/679028/365894/301285/81735/50554/81507/313757,28
GO:0071773,cellular response to BMP stimulus,28/1145,189/18112,2.2223436920673554e-5,0.0011980971072451038,9.14044024745254e-4,29263/114208/307251/117140/311331/360606/100360307/64566/25261/310552/170842/24881/79558/500485/294809/81647/29577/298744/680066/680712/85471/679028/365894/301285/81735/50554/81507/313757,28
GO:0003158,endothelium development,23/1145,140/18112,2.228633957672601e-5,0.0011980971072451038,9.14044024745254e-4,287287/113984/298184/25261/24654/287615/29146/79558/680616/311332/499723/294809/315655/84010/117273/679028/302495/171337/24628/25537/297480/50554/84353,23
GO:0106106,cold-induced thermogenesis,24/1145,150/18112,2.342278631053462e-5,0.0012476394249446238,9.518405098477034e-4,24684/116553/286994/287287/25645/81660/298992/24176/25261/304135/291406/291567/29657/24205/679028/24925/25339/312670/24514/83516/24708/312440/301173/291100,24
GO:2000136,regulation of cell proliferation involved in heart morphogenesis,8/1145,21/18112,2.412110197425508e-5,0.0012648390716404297,9.649623462956524e-4,312781/79218/29577/140586/679028/304514/50554/84353,8
GO:0030856,regulation of epithelial cell differentiation,25/1145,160/18112,2.418138769412465e-5,0.0012648390716404297,9.649623462956524e-4,312299/24684/287287/24493/298894/298184/25261/24654/287615/84584/266604/29146/25273/306141/29577/84010/313993/298506/140586/24205/85471/25537/297480/296072/84353,25
GO:0051961,negative regulation of nervous system development,26/1145,170/18112,2.4592337581512336e-5,0.0012748492142701843,9.725992156297362e-4,81732/298894/29386/500562/64566/25261/25595/301346/24225/306548/315996/303206/114523/266729/29577/114125/309095/171287/361764/360921/171086/361596/24592/81507/84353/313757,26
GO:0018105,peptidyl-serine phosphorylation,40/1145,319/18112,2.695994041956679e-5,0.0013852160537699539,0.0010567995275783612,361696/298210/84006/310738/308113/310131/293294/116667/64566/497961/24225/306764/310552/24498/363984/304074/303206/116554/100362347/60391/306141/56718/316023/29431/113907/301434/298534/207122/116590/24628/116549/25537/54226/116477/29219/310698/311349/301173/311622/25406,40
GO:0001892,embryonic placenta development,20/1145,114/18112,2.8434998218770005e-5,0.0014481894706857776,0.0011048427747422365,113984/311331/25325/84584/315907/59112/292721/362736/116490/29577/501097/498309/679028/116590/24628/24483/24790/78973/313929/311622,20
GO:0009755,hormone-mediated signaling pathway,27/1145,182/18112,3.0174341848897815e-5,0.0015102778342646612,0.0011522108030867697,24684/24413/25154/84584/24831/24225/100362634/299691/25569/170917/361585/117273/60447/25235/25149/29431/291567/29657/361103/290537/303016/312670/24514/297480/683626/312440/313929,27
GO:0035148,tube formation,27/1145,182/18112,3.0174341848897815e-5,0.0015102778342646612,0.0011522108030867697,312781/311331/64566/301346/60445/310552/59112/362736/500308/58834/686412/679693/304495/304883/85489/298555/140586/85471/79428/171116/362051/25537/78963/311622/114502/84353/313757,27
GO:0090068,positive regulation of cell cycle process,35/1145,266/18112,3.092001257834397e-5,0.0015343725899988469,0.001170593008813958,312299/303348/304947/303337/24493/29386/499360/64033/64566/24654/299957/24954/311968/295107/501688/65045/307302/24323/293056/246284/362720/83823/361195/315655/117273/300838/311336/362700/207122/24628/25537/24483/54226/24708/314949,35
GO:0007369,gastrulation,29/1145,203/18112,3.199236261044037e-5,0.0015741326891204812,0.0012009265108361559,314850/29263/312781/360606/25654/64566/25325/306764/170933/310552/59112/116490/304850/79558/363126/500485/85250/114514/192270/304063/680155/680712/306628/300289/116477/60587/50554/81507/84353,29
GO:0051602,response to electrical stimulus,16/1145,80/18112,3.388981312900973e-5,0.0016534811346809284,0.0012614624825021935,24413/79256/310738/24225/24498/24410/84394/171043/29619/29152/24888/83425/171116/308666/83516/24414,16
GO:0060538,skeletal muscle organ development,31/1145,225/18112,3.553005707647075e-5,0.001718227262946584,0.0013108581544462583,499497/114208/113984/24176/301676/25675/25273/497078/79558/64619/690286/85489/366360/84010/117273/361400/29619/680066/29152/680712/29657/362219/24483/282635/297480/24708/114502/361065/24592/84353/313757,31
GO:0061323,cell proliferation involved in heart morphogenesis,8/1145,22/18112,3.580873214201458e-5,0.001718227262946584,0.0013108581544462583,312781/79218/29577/140586/679028/304514/50554/84353,8
GO:0046661,male sex differentiation,32/1145,236/18112,3.685559172031544e-5,0.0017539636518700938,0.0013381219150913491,286994/29263/314930/24493/64566/24954/25697/84584/25172/306022/310552/246284/29147/297099/498819/305840/171501/25149/114210/140586/24888/289048/85471/24628/25454/314205/64030/312440/313929/50554/81507/84353,32
GO:0045137,development of primary sexual characteristics,41/1145,335/18112,3.789176949287022e-5,0.001788614745330118,0.001364557689567804,29263/25154/314930/113984/24493/245921/64033/64566/24954/25697/84584/25172/306022/310552/303730/246284/29147/361585/297099/300339/78974/305840/171501/25149/114210/306096/140586/286936/24888/289048/85471/365963/24628/25454/314205/64030/312440/313929/50554/499156/302333,41
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,31/1145,226/18112,3.87410302588532e-5,0.0018139550135717875,0.0013838901131515643,313128/293625/503018/25584/25385/310738/192154/245921/287357/300948/310552/24498/58834/100362347/445442/25505/117273/171287/313339/295357/308896/266680/24888/282845/500501/116549/78963/54226/24514/29219/25406,31
GO:0001654,eye development,52/1145,463/18112,4.0000371867133755e-5,0.001844399497467035,0.0014071166099210045,314850/311876/287287/114208/304947/303337/314859/312781/84006/25385/116667/25094/24831/29146/24225/361514/314221/290905/304495/311332/85489/306141/85250/84394/314423/84010/287418/78974/365394/307724/298555/314280/140586/24205/85471/245919/306451/171116/24628/54278/24790/310418/683470/363286/287478/301285/290467/25125/296072/24592/84353/313757,52
GO:0045664,regulation of neuron differentiation,32/1145,237/18112,4.008497445137762e-5,0.001844399497467035,0.0014071166099210045,499497/304947/81732/298894/295475/500562/310738/64033/116647/29146/24225/310552/24498/102547219/116554/266729/314423/29577/84010/117273/78974/56718/289201/298506/140586/171116/305468/54226/497198/313929/307829/24592,32
GO:0007548,sex differentiation,46/1145,393/18112,4.03442535615421e-5,0.001844399497467035,0.0014071166099210045,286994/29263/25154/314930/113984/312781/24493/245921/64033/64566/24954/25697/84584/25172/306022/310552/303730/246284/29147/361585/297099/498819/300339/78974/305840/171501/25149/114210/306096/140586/286936/24888/289048/85471/365963/24628/25454/314205/64030/312440/313929/50554/81507/499156/84353/302333,46
GO:2000302,positive regulation of synaptic vesicle exocytosis,6/1145,12/18112,4.1817930122219414e-5,0.001882131025500821,0.0014359024884071751,116647/25716/29716/58942/24888/25248,6
GO:2000322,regulation of glucocorticoid receptor signaling pathway,6/1145,12/18112,4.1817930122219414e-5,0.001882131025500821,0.0014359024884071751,24413/24225/299691/170917/60447/29657,6
GO:0031958,corticosteroid receptor signaling pathway,7/1145,17/18112,4.3915749424364304e-5,0.001961344931983532,0.0014963358184431174,24413/24225/299691/170917/60447/29657/24514,7
