ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0060560,developmental growth involved in morphogenesis,188/8652,288/18112,1.2188630941373705e-9,8.476872066279587e-8,5.2738619197855204e-8,360272/65172/93667/64440/361764/25183/83721/25595/363058/302965/114514/311384/315196/117523/301346/25751/25640/29477/501099/303113/309650/308690/65047/304913/312781/362249/313155/303901/497991/497198/25416/29409/171572/308766/84394/140908/289229/679693/83572/361065/307403/171287/290562/296789/64622/84609/25317/303206/29254/691317/311144/305679/100910729/361324/25731/363067/84402/309376/170915/29431/89816/25690/288154/309377/25529/84353/29733/24882/29751/81732/305589/685072/24805/25296/311071/501069/29456/83629/690853/25496/690516/303823/26955/307940/299138/29386/299799/296078/29397/25716/302863/24323/64551/312213/140590/450224/360921/65050/366205/117282/171355/297516/313934/299818/296787/293042/307833/25473/24326/24225/307740/114634/364952/50622/25393/79559/25661/81830/58946/140933/78965/314785/306141/114523/308739/353252/116671/303181/299331/363142/315996/310738/362398/170845/171119/688272/54226/24324/305012/296558/305497/84005/29465/361244/24695/24511/300231/311860/306790/29744/114029/299638/83527/310641/50687/113912/309280/304271/291553/25022/117029/300967/29499/25678/361945/83834/83765/25353/116743/25273/691478/298576/366270/310630/64566/310552/140586/365468/308666/363239/314621/66025/246262/361598/83467/60628/60465/292156,188
BP,GO:0045860,positive regulation of protein kinase activity,258/8652,414/18112,1.2521402842389404e-9,8.617594643715292e-8,5.3614120723169544e-8,24483/24650/64022/311786/116667/309168/29219/314910/29434/308463/65218/64558/140447/84469/81722/192209/83476/116477/291912/361921/288995/300999/100361138/25696/310533/311437/155918/58935/24185/66026/140908/303605/140898/289229/117273/246174/83805/293546/56822/25288/114553/50646/307403/315139/64226/24684/298848/296409/24954/64622/24482/171115/81823/25101/25317/287805/85265/24771/311546/500349/24817/266729/29439/24499/29431/245903/365493/690575/60391/94172/114111/360820/365037/302678/360468/304530/24174/360920/313511/56029/498328/307480/361388/24525/291444/24629/307169/303439/315348/79429/64033/24166/170911/79249/286993/81737/24335/25608/84349/311071/192126/64030/83727/363913/293024/314824/84685/295347/25614/83506/303823/24323/25579/315120/140590/303200/58919/445442/289515/315760/59325/81745/309757/316452/116546/24952/312299/498709/287622/360621/114851/298947/60341/364395/81507/310131/363855/292130/24329/60427/315891/315291/24932/24418/155140/366352/89807/494345/58946/25252/363283/316539/78965/679566/100910984/306141/303635/25344/361261/25433/308797/25592/24718/25193/116671/308267/303181/299331/170538/362044/310738/79114/305843/338457/117183/25019/171369/25047/54226/298006/24699/289992/24628/311860/25735/29495/24854/309653/24697/680127/305448/290834/497931/291044/303811/302983/29568/691533/363520/24179/365057/81511/363235/29373/29290/266713/24494/29402/309459/24241/102552939/360849/24176/25235/25153/170851/24835/685781/303321/60582/288444/25313/140926/365363/305066/29192/298168/366270/287871/287287/499285/64566/298534/500715/24514/25550/24506/293897/29595/300160/301034/24686/24175/295279/314621/59301/114766/362558/25203/361598/308106/29412/290291/24180/306102/25498/24310/307366,258
BP,GO:0032970,regulation of actin filament-based process,259/8652,416/18112,1.329487759987521e-9,9.055593433234589e-8,5.633911777266707e-8,360272/65172/116479/84591/315121/364206/81531/116667/114514/363062/360593/297518/303342/288669/316369/54227/293860/691418/83620/361921/58971/300754/100910872/100363276/303021/308864/313155/303222/309922/117028/64373/683667/361828/298584/310695/300519/140898/56718/289229/117273/295588/63994/50646/307403/315655/64226/25537/29480/296789/316521/361069/691149/85420/24771/369016/60324/287418/308516/170915/117542/286928/685611/29431/81504/362918/361517/360820/29209/365396/306941/117558/81661/304282/29733/296710/304193/24629/59326/24493/360854/79121/296935/307562/315348/291760/59312/170911/286993/81732/81737/307482/287931/361617/89808/309722/84023/60445/316258/29693/363913/100360623/293024/301511/84685/282843/50563/24807/24626/24925/60382/29397/305332/64303/29712/499497/58834/24323/312915/360950/64032/300128/84426/305675/287876/293410/293344/316330/362993/288077/25744/297357/25513/257646/310131/300838/50554/298890/684811/289257/291171/65261/116744/25252/689560/25404/171500/29492/24170/313866/299909/116671/59266/170538/298399/54320/300768/308458/361041/24837/117183/361256/25566/315509/81517/362919/306004/298006/289992/301737/317435/312279/301709/311860/499702/89804/24929/314251/317371/24171/314654/296654/25734/304816/361167/83527/25665/308875/25464/361422/25610/116601/114862/116677/306400/494343/25676/295342/58814/171143/311647/679934/64476/306618/300228/316201/25508/362037/293645/29290/29741/25261/303653/679875/313385/81679/309429/309175/313838/29324/29332/360678/78957/293660/29153/79253/305066/298168/291202/64563/361597/81917/24553/287527/310621/287533/25697/298555/308666/295261/362456/58823/81918/300955/54254/64672/361598/293947/363662/291245/500267/306871/60465/298975/24211/84577/300067/363875/117505/292750,259
BP,GO:0072659,protein localization to plasma membrane,198/8652,307/18112,1.9998159191615886e-9,1.3482432426429202e-7,8.388057104539209e-8,362736/84686/25289/192254/116479/85428/362461/116690/25479/497975/114514/60627/260323/113961/83730/25297/81803/364033/25650/24803/84351/81707/81822/303476/293860/362696/64665/316516/24414/312781/310533/303222/171104/58935/24185/140908/56820/116549/313860/192204/308068/306324/315655/25523/25537/687105/316521/266688/81823/29704/360576/369016/309376/25247/25531/89816/171571/60391/316415/192249/360468/259243/362156/361171/365865/29272/309156/287657/79121/363674/65165/78961/81732/497936/79128/362895/246296/360606/84016/309129/60355/501069/171058/84009/25017/245956/290537/116501/295347/291352/313928/26955/207123/83501/54241/290533/360571/170699/361833/29528/303141/81745/293016/84006/25513/317420/298771/58965/171111/498297/24329/245966/313633/500986/313340/25530/499975/81830/170673/25252/59074/366492/25400/266611/116600/303181/83684/288689/83615/359728/299156/308458/83502/501203/140665/81659/171444/66028/25625/171026/171140/24511/500065/246772/293455/498266/65199/288652/361167/24888/308875/25246/246324/308003/113894/500564/308173/300066/293645/81802/310669/29741/304469/361512/314259/81679/25514/298675/691631/24835/65144/363112/100359512/25390/293692/679462/25621/24245/56611/362848/289357/287533/58817/24506/25541/303754/24686/378774/288124/100360302/362048/81755/293619/100196907/291245/113948/363875/117505,198
BP,GO:0007015,actin filament organization,279/8652,454/18112,2.0975949187956846e-9,1.3998797604528372e-7,8.709312235935299e-8,84686/360272/65172/116479/84591/315121/364206/81531/116667/64204/114514/294560/24852/85246/360593/84357/297518/302421/303342/289820/501099/288669/29275/316369/54227/293860/691418/83620/298024/300754/100910872/100363276/303021/308864/313155/309922/117028/64373/287543/306844/361828/66026/298584/310695/300519/305230/307925/140898/56718/117273/83805/295588/116504/117538/63994/50646/315655/64226/311098/296409/25537/362107/29480/316521/361069/691149/85420/29704/289094/24771/369016/60324/287418/308516/117542/286928/685611/680280/29431/306071/81504/362918/361517/295619/360820/365396/306941/360468/287637/81661/304282/307016/29733/293497/296710/304193/59326/114636/25528/360854/79121/296935/302328/315348/266714/59312/170911/79249/315840/81732/307482/287931/361617/89808/309722/117057/84023/60445/316258/100360623/25017/301511/84685/282843/24807/60382/307348/29397/305332/296947/64303/58834/312915/360950/64032/360921/84426/305675/287876/293410/293344/245982/25414/362993/288077/25744/297357/84006/25513/307505/310131/300838/24224/304883/84022/298890/684811/192154/501841/289257/291171/65261/116744/25252/64513/24170/680259/365352/313866/299909/170538/298399/300768/308458/291567/361041/24837/117183/361256/25566/362919/287534/306004/100910104/298006/305497/289992/301737/317435/312279/301709/311860/499702/314251/317371/24171/314654/296654/291044/304816/361167/83527/317391/308875/25464/362956/311224/299707/361422/25610/116677/306400/65038/494343/25676/295342/58814/499156/311647/114901/679934/306618/300228/316201/307982/362037/293645/685059/690865/29741/25261/303653/679875/313385/301606/309429/309175/313838/29324/294520/295161/29332/78957/293660/29153/79253/362598/305066/361881/298168/291202/64563/81917/290212/192276/24553/287527/287533/25418/308666/295261/58823/290396/361286/56227/59301/300955/287285/293947/362427/291245/500267/60465/298975/83720/300067/363875/292750/361251,279
BP,GO:0040013,negative regulation of locomotion,224/8652,354/18112,2.254049627361427e-9,1.485641173736855e-7,9.242874436908891e-8,170819/360272/360459/93667/361764/305471/24392/25367/25682/78969/81531/83516/294515/114514/311384/85471/24934/301346/501099/306934/25369/296374/366980/294503/81722/64468/25197/65047/304913/24654/171357/303901/64357/29279/64373/314903/116680/171104/24185/297822/64202/361568/25112/81526/300721/117273/64457/502020/89805/260326/296072/24214/290562/679028/296789/25285/498003/113970/63995/84609/287537/362814/360797/361324/84402/25125/309945/685611/24484/305795/29645/24316/114492/84580/24882/24560/498596/50557/313216/302396/307449/29751/245921/24596/298696/25495/298487/89808/192126/84023/25094/314824/25496/302495/25614/26955/29386/305332/361749/499497/58834/312670/690538/315120/445442/500287/84426/303634/64021/362317/25187/361596/296787/311362/293042/117063/81507/25147/314814/307505/24224/113984/686611/29616/84022/312566/292770/24426/24418/501841/494345/58946/500915/316539/25664/311332/306096/24592/25426/304514/303181/363142/24832/315996/362931/497010/361314/83502/24617/117183/314397/25195/366733/298006/24628/312279/25735/498130/306790/317371/360750/298643/29744/29146/114490/65130/309280/29568/494343/315191/316736/50594/308577/117029/29499/361242/170520/362037/29290/246097/29741/24165/114300/94202/81679/287774/309429/24816/313488/24835/60582/29511/362578/360678/303185/171056/246297/89806/499518/102552895/192239/296354/679957/310630/83718/290921/287287/64566/310552/25418/361092/363517/362456/25237/25541/289237/59323/59301/246262/501195/361228/84397/29318/363875,224
BP,GO:0022604,regulation of cell morphogenesis,214/8652,336/18112,2.271072476879406e-9,1.485641173736855e-7,9.242874436908891e-8,64440/83721/116479/317260/315121/85428/315217/85246/84357/25751/64558/298594/289820/192352/306873/499443/309650/300759/293860/691418/25197/29681/309922/64373/295171/64202/298584/305230/117273/246174/83805/291610/295588/83572/50646/307098/307403/315655/296409/296789/316521/361069/81823/362973/369016/25731/81521/117542/305987/89816/304061/295619/360820/313564/60328/306941/288038/309681/304193/287110/292027/310178/100910299/25694/81732/305589/79128/361617/292732/24805/84016/309722/64030/84009/308000/301511/690516/25614/303823/26955/29386/299799/83837/29397/25716/362873/155423/58834/360950/64551/312213/296580/54323/686779/680835/25742/117282/303634/297516/313934/313598/29135/25414/362993/295382/499797/295607/25406/50622/362173/310461/313633/84050/289525/25661/501841/289257/499672/289392/170673/116744/25252/316539/81677/171500/171296/298504/312652/171116/24718/680259/50568/83817/362398/361314/54320/688272/501203/81517/305552/306004/25671/296558/24791/289992/361555/171026/311860/300673/29495/306790/81008/114114/25734/291044/83527/303811/360406/308875/25464/362956/65130/309280/306400/494343/291553/295342/315191/311647/498959/316101/64476/83422/317213/362037/29251/304522/361945/303653/83765/192647/24498/309429/362602/360748/309175/313838/360678/293660/691478/298576/25542/310756/361597/310630/24245/192177/57341/24553/25435/64566/310674/363517/288665/362558/293947/304407/299356/60628/25380/292156/362012/79113/363875,214
BP,GO:0014020,primary neural tube formation,88/8652,118/18112,2.454321178609069e-9,1.5897745124578549e-7,9.890737051050995e-8,362736/85272/83721/305348/79428/316013/315217/301346/29560/294503/362051/300754/312781/361700/24855/361828/305230/289229/679693/367242/361472/25537/24771/84402/361517/309377/299979/114502/361769/500308/316742/361096/65165/64512/685072/308582/311331/25495/25296/311071/25026/58868/60445/313757/85489/303968/29216/64303/58834/297867/300128/294276/364666/296201/307740/304883/292770/78963/290669/24705/308739/171116/686412/81757/688749/362657/287612/305497/311860/303811/114490/306400/308577/304495/295461/171049/25401/363544/312651/315259/114093/29258/64566/310552/298555/58823/289437/282836,88
BP,GO:0014031,mesenchymal cell development,73/8652,94/18112,2.640624955905922e-9,1.6775585657375412e-7,1.0436883049405492e-7,85272/361764/50672/313575/311384/301346/29560/303901/297900/64444/116590/290562/171356/296789/84609/361324/25554/266772/170582/114502/29751/155430/114500/29361/25296/311071/64637/25496/85489/84046/500262/299284/83501/24323/296787/293042/24716/81507/296201/79558/24224/25509/24326/60427/25661/501841/364706/353252/363142/315996/304299/294606/154985/306790/29744/29146/114490/29499/155437/171049/25401/308061/25273/116676/366270/302993/310630/291571/29577/140586/59323/246262/360737,73
BP,GO:0048864,stem cell development,73/8652,94/18112,2.640624955905922e-9,1.6775585657375412e-7,1.0436883049405492e-7,85272/361764/50672/316013/311384/315196/301346/29560/360596/303901/297900/64444/116590/290562/171356/296789/114850/84609/361324/25554/266772/170582/114502/29751/114500/29361/25296/311071/64637/85489/84046/500262/299284/83501/24323/296787/293042/24716/81507/296201/79558/25509/24326/60427/25661/501841/364706/353252/363142/315996/304299/294606/154985/24699/306790/29744/29146/114490/29499/171049/25401/308061/25273/116676/366270/302993/310630/291571/29577/140586/59323/246262/360737,73
BP,GO:0042476,odontogenesis,112/8652,158/18112,2.8474535497083978e-9,1.7917262478974652e-7,1.1147174046728113e-7,85272/64507/361615/314423/315196/297096/25267/192183/362741/25512/66015/312781/689616/304334/246334/266803/117273/83805/287638/24205/297893/302424/29571/300341/361618/367218/114506/311061/29228/84353/25216/25483/140588/65164/24596/94338/25296/498769/64547/59112/25026/29300/64637/25017/24373/363216/309389/85489/299284/81647/24323/500863/293976/50664/315039/679869/81710/25744/81507/304135/680115/307505/24326/25240/24887/289525/364706/25586/78965/29263/303635/365581/317346/363672/79114/24617/25548/83469/305081/25665/25246/298878/365963/25022/306805/25508/29499/116499/29373/79252/161452/292949/65133/362065/25341/25312/304729/25273/365023/683470/29147/29349/54231/59323/29170/296500/360389/25376/84577/309361/360737/298518,112
BP,GO:0060485,mesenchyme development,193/8652,299/18112,2.8875626931701073e-9,1.7998232748844245e-7,1.119754947053552e-7,85272/93667/361764/29424/50672/313575/114514/311384/85471/315196/301346/29275/29560/294503/81722/293860/680717/312781/303901/297900/24855/64444/308766/56718/116590/296072/29748/290562/25537/171356/679028/296789/84609/84574/361324/24817/84402/685611/305539/25554/308478/266772/170582/114502/84353/498328/295691/679819/116490/24629/25483/50557/361096/29751/25694/155430/114500/79128/308582/29361/25495/25296/311071/59112/192126/64637/316052/81516/498576/25496/85489/84046/353305/299138/500262/287765/83837/317715/299284/83501/311598/499497/24323/140590/445442/84426/499088/680835/312299/295062/679869/29135/680712/296787/360677/293042/81710/24716/81507/83841/296201/79558/24224/25509/24326/114487/114634/60427/25099/50554/24577/25661/501841/364706/29344/58946/316539/366542/306141/303946/353252/304514/303181/363142/315996/79114/497010/304299/54320/117183/294606/64031/81517/154985/500485/287534/289992/83518/300673/306790/29744/690139/29146/114490/298878/680155/116717/25022/308577/29499/296272/29373/155437/161452/171049/24494/83765/312478/24498/25401/497979/308061/361726/25273/116676/171434/246297/313045/366270/170909/302993/687536/310630/291571/64566/310552/29577/114125/292085/140586/679921/58823/296102/24883/25237/29349/59323/246262/54254/311661/84577/360737/83582,193
